Date,Price,Open,High,Low,Vol
2018-10-17,80.05,81.74,81.85,79.17,336600.0
2018-10-18,79.29,80.23,80.31,78.69,359010.0
2018-10-19,79.78,79.44,80.88,79.22,291070.0
2018-10-22,79.83,80.11,80.41,78.99,269910.0
2018-10-23,76.44,80.04,80.12,75.88,513720.0
2018-10-24,76.17,76.35,77.57,75.11,366650.0
2018-10-25,76.89,75.67,77.08,75.35,215240.0
2018-10-26,77.62,76.6,77.91,75.77,229750.0
2018-10-29,77.34,77.64,78.03,76.55,117940.0
2018-10-30,75.91,76.82,77.32,75.09,115190.0
2018-10-31,75.47,76.28,76.92,75.42,34700.0
2018-11-01,72.89,74.69,74.99,72.56,360160.0
2018-11-02,72.83,72.75,73.5,72.16,312870.0
2018-11-05,73.17,72.85,74.13,72.26,231140.0
2018-11-06,72.13,72.85,73.28,71.18,290880.0
2018-11-07,72.07,71.66,73.55,71.36,361360.0
2018-11-08,70.65,72.1,73.08,70.56,350470.0
2018-11-09,70.18,70.87,70.99,69.13,292210.0
2018-11-12,70.12,70.69,71.88,68.87,319230.0
2018-11-13,65.47,69.13,69.68,64.61,445040.0
2018-11-14,66.12,65.62,67.63,65.02,379720.0
2018-11-15,66.62,66.12,67.42,65.77,316040.0
2018-11-16,66.76,66.68,68.38,66.06,327720.0
2018-11-19,66.79,66.99,67.64,65.27,262550.0
2018-11-20,62.53,66.9,66.9,61.71,417010.0
2018-11-21,63.48,62.6,64.48,62.56,334980.0
2018-11-22,62.6,63.6,63.81,62.27,164110.0
2018-11-23,58.8,62.58,62.79,58.41,279670.0
2018-11-26,60.48,58.98,61.13,58.6,267380.0
2018-11-27,60.21,60.39,61.4,58.92,271170.0
2018-11-28,58.76,60.63,61.27,58.55,150810.0
2018-11-29,59.51,59.12,60.37,57.5,94570.0
2018-11-30,58.71,59.28,59.93,58.25,27020.0
2018-12-03,61.69,59.98,62.6,59.85,294770.0
2018-12-04,62.08,61.9,63.58,61.24,277420.0
2018-12-05,61.56,61.35,63.29,60.8,256240.0
2018-12-06,60.06,61.36,61.97,58.36,399990.0
2018-12-07,61.67,60.25,63.73,59.1,423080.0
2018-12-10,59.97,61.34,62.33,59.61,264950.0
2018-12-11,60.2,59.91,61.1,59.58,235330.0
2018-12-12,60.15,60.67,61.43,59.98,246920.0
2018-12-13,61.45,60.29,62.02,59.33,252400.0
2018-12-14,60.28,61.53,61.58,59.92,206560.0
2018-12-17,59.61,60.25,61.21,58.64,246030.0
2018-12-18,56.26,59.0,59.24,55.89,398560.0
2018-12-19,57.24,56.51,58.11,56.04,319370.0
2018-12-20,54.35,56.49,56.75,54.28,299450.0
2018-12-21,53.82,54.97,55.33,52.79,226340.0
2018-12-24,50.47,53.49,54.66,50.36,76220.0
2018-12-26,54.47,50.84,55.29,49.93,77000.0
2018-12-27,52.16,54.65,54.67,51.94,102590.0
2018-12-28,52.2,53.44,53.8,51.6,17110.0
2018-12-31,53.8,53.0,54.82,52.66,109110.0
2019-01-02,54.91,54.12,56.56,52.51,300950.0
2019-01-03,55.95,54.29,56.3,53.93,278360.0
2019-01-04,57.06,55.67,58.31,55.34,321110.0
2019-01-07,57.33,57.41,58.93,57.26,296580.0
2019-01-08,58.72,57.64,58.87,57.13,288250.0
2019-01-09,61.44,59.15,61.69,59.05,329050.0
2019-01-10,61.68,61.15,61.91,60.44,300920.0
2019-01-11,60.48,61.19,62.49,60.08,292790.0
2019-01-14,58.99,60.62,61.04,58.9,263280.0
2019-01-15,60.64,59.36,60.86,59.11,234360.0
2019-01-16,61.32,60.42,61.45,60.03,315590.0
2019-01-17,61.18,61.05,61.54,60.04,278420.0
2019-01-18,62.7,61.33,63.0,61.32,288910.0
2019-01-21,62.74,62.74,63.15,62.25,138080.0
2019-01-22,61.5,62.59,62.71,60.57,283220.0
2019-01-23,61.14,61.37,62.33,60.21,308460.0
2019-01-24,61.09,61.02,61.51,60.41,274480.0
2019-01-25,61.64,61.13,61.92,60.7,218030.0
2019-01-28,59.93,61.49,61.69,59.49,214190.0
2019-01-29,61.32,59.87,61.79,59.75,142130.0
2019-01-30,61.65,61.26,62.67,61.04,90930.0
2019-01-31,61.89,61.97,62.32,61.57,20630.0
2019-02-01,62.75,61.06,62.97,60.46,267220.0
2019-02-04,62.51,62.83,63.63,61.28,297430.0
2019-02-05,61.98,62.64,63.02,61.72,215360.0
2019-02-06,62.69,62.06,62.8,61.05,225570.0
2019-02-07,61.63,62.5,62.91,60.6,286170.0
2019-02-08,62.1,61.66,62.36,61.04,254950.0
2019-02-11,61.51,62.11,62.34,60.9,280960.0
2019-02-12,62.42,61.59,63.34,61.59,278800.0
2019-02-13,63.61,62.7,63.98,62.69,269680.0
2019-02-14,64.57,63.69,64.81,63.25,287450.0
2019-02-15,66.25,64.86,66.39,64.42,294490.0
2019-02-18,66.5,66.39,66.83,65.9,175240.0
2019-02-19,66.45,66.44,66.65,65.58,246650.0
2019-02-20,67.08,66.3,67.38,65.63,276480.0
2019-02-21,67.07,67.05,67.31,66.69,245860.0
2019-02-22,67.12,66.96,67.73,66.87,177620.0
2019-02-25,64.76,66.97,67.47,64.54,220940.0
2019-02-26,65.21,64.79,65.74,64.32,127600.0
2019-02-27,66.39,65.64,66.7,65.27,102140.0
2019-02-28,66.03,66.38,66.38,65.67,19670.0
2019-03-01,65.07,66.48,67.14,64.59,297190.0
2019-03-04,65.67,64.97,66.34,64.93,233540.0
2019-03-05,65.86,65.46,66.23,65.04,216390.0
2019-03-06,65.99,65.49,66.18,65.22,283200.0
2019-03-07,66.3,65.88,67.0,65.75,276240.0
2019-03-08,65.74,66.08,66.09,64.02,316390.0
2019-03-11,66.58,65.76,66.75,65.63,247810.0
2019-03-12,66.67,66.7,67.39,66.34,252130.0
2019-03-13,67.55,66.91,67.76,66.7,243200.0
2019-03-14,67.23,67.65,68.14,67.03,235990.0
2019-03-15,67.16,67.18,67.71,66.13,254320.0
2019-03-18,67.54,67.14,67.69,66.69,208530.0
2019-03-19,67.61,67.49,68.2,67.13,234140.0
2019-03-20,68.5,67.66,68.57,67.19,235490.0
2019-03-21,67.86,68.38,68.69,67.59,303230.0
2019-03-22,67.03,67.76,67.98,66.2,284520.0
2019-03-25,67.21,67.0,67.65,66.36,216760.0
2019-03-26,67.97,67.36,68.23,67.24,197540.0
2019-03-27,67.83,67.9,68.35,67.19,148150.0
2019-03-28,67.82,67.75,68.0,66.54,131640.0
2019-03-29,68.39,68.01,68.89,67.81,20620.0
2019-04-01,69.01,67.58,69.22,67.58,320770.0
2019-04-02,69.37,69.22,69.58,68.69,299300.0
2019-04-03,69.31,69.47,69.96,68.8,341500.0
2019-04-04,69.4,69.44,70.03,68.87,281880.0
2019-04-05,70.34,69.13,70.48,68.92,263870.0
2019-04-08,71.1,70.56,71.19,70.43,288130.0
2019-04-09,70.61,71.19,71.34,70.3,267490.0
2019-04-10,71.73,70.82,71.78,70.57,288890.0
2019-04-11,70.83,71.56,71.68,70.57,278090.0
2019-04-12,71.55,70.95,71.87,70.9,237220.0
2019-04-15,71.18,71.55,71.6,70.78,219150.0
2019-04-16,71.72,71.21,71.95,70.74,273900.0
2019-04-17,71.62,71.83,72.27,71.45,276610.0
2019-04-18,71.97,71.63,72.04,71.2,259040.00000000003
2019-04-22,74.04,71.93,74.52,71.86,305170.0
2019-04-23,74.51,74.38,74.73,73.99,308990.0
2019-04-24,74.57,74.27,74.73,74.02,276670.0
2019-04-25,74.35,74.46,75.6,74.0,309210.0
2019-04-26,72.15,74.2,74.42,71.3,222890.0
2019-04-29,72.04,71.56,72.5,71.06,147410.0
2019-04-30,72.8,71.94,73.27,71.73,25340.0
2019-05-01,72.18,71.73,72.36,71.3,230800.0
2019-05-02,70.75,72.0,72.22,69.68,346630.0
2019-05-03,70.85,70.48,71.54,69.95,249810.0
2019-05-06,71.24,70.59,71.79,68.79,227020.0
2019-05-07,69.88,71.15,71.33,69.38,332070.0
2019-05-08,70.37,69.88,70.7,69.33,295440.0
2019-05-09,70.39,70.23,70.65,69.4,328740.0
2019-05-10,70.62,70.45,71.23,70.18,300460.0
2019-05-13,70.23,70.83,72.58,69.72,373470.0
2019-05-14,71.24,70.02,71.65,69.93,299770.0
2019-05-15,71.77,70.9,72.25,70.42,272440.0
2019-05-16,72.62,72.05,73.36,71.82,326440.0
2019-05-17,72.21,72.82,73.23,71.79,255530.0
2019-05-20,71.97,72.5,73.4,71.6,301980.0
2019-05-21,72.18,72.15,72.52,71.63,303740.0
2019-05-22,70.99,71.91,72.04,70.42,371520.0
2019-05-23,67.76,70.86,70.97,67.02,434540.0
2019-05-24,68.69,67.99,69.3,67.33,292090.0
2019-05-27,70.11,69.15,70.23,68.53,72180.0
2019-05-28,70.11,69.99,70.59,69.58,238880.0
2019-05-29,69.45,70.1,70.1,68.08,148480.0
2019-05-30,66.87,69.68,69.96,66.31,105270.0
2019-05-31,64.49,66.24,66.28,64.37,21750.0
2019-06-03,61.28,61.64,62.84,60.55,386560.0
2019-06-04,61.97,61.0,62.12,60.21,370270.0
2019-06-05,60.63,61.58,62.27,59.45,428010.0
2019-06-06,61.67,60.4,62.43,60.22,343640.0
2019-06-07,63.29,62.4,63.59,61.77,307960.0
2019-06-10,62.29,63.58,64.1,62.05,278490.0
2019-06-11,62.29,62.3,62.87,62.01,302740.0
2019-06-12,59.97,61.79,61.85,59.57,343210.0
2019-06-13,61.31,59.94,62.64,59.78,435420.0
2019-06-14,62.01,61.25,62.57,60.74,262310.0
2019-06-17,60.94,62.07,62.37,60.74,236160.0
2019-06-18,62.14,60.93,62.84,60.25,327700.0
2019-06-19,61.82,62.4,62.55,61.4,320060.0
2019-06-20,64.45,62.45,64.82,62.4,394170.0
2019-06-21,65.2,64.86,65.76,64.0,257920.00000000003
2019-06-24,64.86,65.5,65.79,64.08,217440.0
2019-06-25,65.05,64.89,65.98,64.17,205800.0
2019-06-26,66.49,65.8,66.85,65.6,141950.0
2019-06-27,66.55,66.05,66.82,65.63,103160.0
2019-06-28,66.55,66.51,66.84,66.08,34620.0
2019-07-01,65.06,65.05,66.75,64.22,361410.0
2019-07-02,62.4,64.8,65.51,62.22,386940.0
2019-07-03,63.82,62.9,64.01,62.09,281750.0
2019-07-04,63.3,63.88,64.07,62.95,114980.0
2019-07-05,64.23,63.27,64.52,62.91,203540.0
2019-07-08,64.11,64.34,65.14,63.79,253820.0
2019-07-09,64.16,63.81,64.75,63.76,263890.0
2019-07-10,67.01,64.78,67.12,64.63,349510.0
2019-07-11,66.52,66.81,67.65,66.43,283020.0
2019-07-12,66.72,66.83,67.29,66.51,244700.0
2019-07-15,66.48,66.87,67.47,66.11,283090.0
2019-07-16,64.35,66.31,67.09,63.82,356740.0
2019-07-17,63.66,64.44,65.28,63.22,274930.0
2019-07-18,61.93,63.52,64.46,61.29,374890.0
2019-07-19,62.47,62.5,63.37,61.83,298980.0
2019-07-22,63.26,63.05,64.03,62.77,267780.0
2019-07-23,63.83,63.26,64.46,62.66,272730.0
2019-07-24,63.18,64.13,64.66,62.59,301510.0
2019-07-25,63.39,63.21,64.23,63.01,169840.0
2019-07-26,63.46,63.28,63.96,63.01,159860.0
2019-07-29,63.71,63.32,63.9,62.92,101700.0
2019-07-30,64.72,63.91,65.14,63.9,86100.0
2019-07-31,65.17,64.95,65.42,64.95,18760.0
2019-08-01,60.5,64.09,64.54,60.02,433720.0
2019-08-02,61.89,61.16,62.95,60.98,364140.0
2019-08-05,59.81,61.46,61.56,59.66,378860.0
2019-08-06,58.94,59.56,60.56,58.55,328150.0
2019-08-07,56.23,58.68,59.23,55.88,485190.0
2019-08-08,57.38,57.48,58.01,56.77,299690.0
2019-08-09,58.53,57.74,59.1,57.11,281800.0
2019-08-12,58.57,58.3,58.88,57.88,221350.0
2019-08-13,61.3,58.47,61.5,58.0,338080.0
2019-08-14,59.48,61.07,61.08,58.21,320430.0
2019-08-15,58.23,59.07,59.42,57.67,298670.0
2019-08-16,58.64,58.41,59.5,58.28,209430.0
2019-08-19,59.74,58.72,59.92,58.64,211450.0
2019-08-20,60.03,59.68,60.32,58.95,245250.0
2019-08-21,60.3,60.11,61.41,60.07,269680.0
2019-08-22,59.92,60.43,60.89,59.47,276110.0
2019-08-23,59.34,60.11,60.29,58.3,321240.0
2019-08-26,58.7,58.35,60.17,58.24,183300.0
2019-08-27,59.51,58.8,60.17,58.51,218370.0
2019-08-28,60.49,60.04,61.0,59.8,134260.0
2019-08-29,61.08,60.48,61.19,59.98,131090.0
2019-08-30,60.43,60.98,61.17,60.25,25140.0
2019-09-02,58.66,58.8,59.26,58.1,121640.0
2019-09-03,58.26,58.54,58.87,57.23,265120.0
2019-09-04,60.7,58.17,60.96,58.13,283100.0
2019-09-05,60.95,60.49,62.4,60.25,292060.0
2019-09-06,61.54,60.81,61.88,59.4,287360.0
2019-09-09,62.59,61.6,63.0,61.57,249710.0
2019-09-10,62.38,62.82,63.78,62.17,267550.0
2019-09-11,60.81,62.88,63.27,60.52,315120.0
2019-09-12,60.38,61.16,61.39,58.92,358090.0
2019-09-13,60.22,60.45,60.81,59.6,195830.0
2019-09-16,69.02,66.45,71.95,64.75,735540.0
2019-09-17,64.55,68.15,69.26,63.55,620490.0
2019-09-18,63.6,64.23,64.99,63.04,295050.0
2019-09-19,64.4,63.51,65.57,63.46,258850.00000000003
2019-09-20,64.28,65.0,65.28,64.05,224880.0
2019-09-23,64.77,65.23,65.5,63.53,204780.0
2019-09-24,63.1,64.4,64.6,62.3,216280.0
2019-09-25,62.39,62.44,62.81,61.23,201470.0
2019-09-26,62.74,62.58,62.92,61.45,115570.0
2019-09-27,61.91,62.48,62.75,60.76,97330.0
2019-09-30,60.78,62.24,62.24,60.73,22010.0
2019-10-01,58.89,59.38,60.1,58.41,291670.0
2019-10-02,57.69,59.25,59.5,57.22,307910.0
2019-10-03,57.71,57.54,57.99,56.15,336900.0
2019-10-04,58.37,57.69,58.96,57.67,299920.0
2019-10-07,58.35,58.02,59.68,58.02,228410.0
2019-10-08,58.24,58.47,58.92,57.38,274740.0
2019-10-09,58.32,58.02,59.35,57.91,266480.0
2019-10-10,59.1,58.04,59.6,57.8,262530.0
2019-10-11,60.51,59.53,60.69,59.21,367630.0
2019-10-14,59.35,60.69,60.73,58.5,283070.0
2019-10-15,58.74,59.3,59.68,58.0,305680.0
2019-10-16,59.42,58.9,59.75,58.36,257880.0
2019-10-17,59.91,58.99,60.04,58.69,269840.0
2019-10-18,59.42,59.78,60.29,59.01,228140.0
2019-10-21,58.96,59.23,59.55,58.26,212570.0
2019-10-22,59.7,59.05,60.26,58.75,260600.00000000003
2019-10-23,61.17,59.48,61.3,58.85,313230.0
2019-10-24,61.67,60.99,61.9,60.64,215540.0
2019-10-25,62.02,61.5,62.11,60.93,204450.0
2019-10-28,61.57,62.04,62.34,61.19,167860.0
2019-10-29,61.59,61.61,61.98,60.66,136930.0
2019-10-30,60.61,61.6,61.93,60.45,105870.0
2019-10-31,60.23,60.57,61.13,60.07,13900.0
2019-11-01,61.69,59.45,61.82,59.4,236090.0
2019-11-04,62.13,61.8,62.78,61.28,235380.0
2019-11-05,62.96,62.04,63.19,61.85,231670.0
2019-11-06,61.74,62.78,63.32,61.59,275940.0
2019-11-07,62.29,61.73,62.89,61.65,261070.0
2019-11-08,62.51,62.29,62.7,60.66,287670.0
2019-11-11,62.18,62.6,62.76,61.57,213340.0
2019-11-12,62.06,62.11,62.85,61.82,238170.0
2019-11-13,62.37,61.85,62.74,61.22,273030.0
2019-11-14,62.28,62.61,63.21,62.15,234780.0
2019-11-15,63.3,62.47,63.65,61.7,255680.0
2019-11-18,62.44,63.36,63.57,61.94,228250.0
2019-11-19,60.91,62.28,62.57,60.7,296800.0
2019-11-20,62.4,60.94,62.8,60.3,343310.0
2019-11-21,63.97,62.22,64.03,61.92,318490.0
2019-11-22,63.39,63.62,64.27,62.98,228740.0
2019-11-25,63.65,63.6,63.8,62.97,212050.0
2019-11-26,64.27,63.7,64.32,63.44,181100.0
2019-11-27,64.06,64.02,64.6,63.51,125470.0
2019-11-28,63.87,63.91,64.0,63.19,96080.0
2019-11-29,62.43,63.77,63.86,62.36,19650.0
2019-12-02,60.92,60.73,62.09,60.72,297870.0
2019-12-03,60.82,61.05,61.58,60.3,248550.0
2019-12-04,63.0,61.08,63.51,61.0,319040.0
2019-12-05,63.39,62.97,63.91,62.75,294840.0
2019-12-06,64.39,63.41,64.88,62.83,314600.0
2019-12-09,64.25,64.29,64.5,63.61,239770.0
2019-12-10,64.34,64.03,64.69,63.78,235190.0
2019-12-11,63.72,64.0,64.26,63.01,250140.0
2019-12-12,64.2,63.9,64.85,63.87,238310.0
2019-12-13,65.22,64.56,65.79,64.5,232750.0
2019-12-16,65.34,65.05,65.66,64.88,186090.0
2019-12-17,66.1,65.31,66.24,65.12,245830.0
2019-12-18,66.17,65.84,66.43,65.56,262340.0
2019-12-19,66.54,66.19,66.78,66.03,249540.0
2019-12-20,66.14,66.56,66.72,65.7,217980.0
2019-12-23,66.39,66.15,66.62,65.81,131420.0
2019-12-24,67.2,66.44,67.26,66.36,106430.0
2019-12-26,67.92,67.27,67.99,67.22,69820.0
2019-12-27,68.16,67.91,68.33,67.57,112220.0
2019-12-30,68.44,68.2,68.99,68.16,29420.0
2019-12-31,66.0,66.65,66.93,65.63,171010.0
2020-01-02,66.25,66.41,66.58,65.72,205690.0
2020-01-03,68.6,66.28,69.5,66.22,479700.0
2020-01-06,68.91,69.35,70.74,68.21,341140.0
2020-01-07,68.27,68.63,68.75,67.65,284920.0
2020-01-08,65.44,71.22,71.75,64.94,560890.0
2020-01-09,65.37,66.0,66.1,64.56,364450.0
2020-01-10,64.98,65.29,65.66,64.86,272170.0
2020-01-13,64.2,65.13,65.27,63.92,262470.0
2020-01-14,64.49,64.29,65.05,63.92,270500.0
2020-01-15,64.0,64.44,64.6,63.55,229530.0
2020-01-16,64.62,64.26,64.97,63.9,220170.0
2020-01-17,64.85,64.69,65.6,64.48,238640.0
2020-01-20,65.2,65.98,66.0,64.92,154790.0
2020-01-21,64.59,65.26,65.35,64.06,248560.0
2020-01-22,63.21,64.57,64.58,62.62,273300.0
2020-01-23,62.04,62.68,62.69,61.25,361910.0
2020-01-24,60.69,62.01,62.46,60.25,257950.0
2020-01-27,59.32,60.23,60.49,58.5,259769.99999999997
2020-01-28,59.51,59.03,60.12,58.5,248950.0
2020-01-29,59.81,59.86,60.62,59.26,142680.0
2020-01-30,58.29,59.6,59.65,57.71,104270.0
2020-01-31,58.16,59.3,59.45,57.94,19600.0
2020-02-03,54.45,56.16,56.77,54.08,477220.0
2020-02-04,53.96,54.33,55.65,53.69,409860.0
2020-02-05,55.28,54.05,56.46,54.05,412270.0
2020-02-06,54.93,55.56,56.58,54.25,379870.0
2020-02-07,54.47,55.14,55.4,54.21,270800.0
2020-02-10,53.27,54.2,54.71,53.11,280180.0
2020-02-11,54.01,53.62,54.69,53.6,272810.0
2020-02-12,55.79,54.41,56.36,54.39,305450.0
2020-02-13,56.34,55.75,56.83,54.96,325510.0
2020-02-14,57.32,56.41,57.53,56.15,258140.0
2020-02-17,57.67,57.29,57.7,56.83,115340.0
2020-02-18,57.75,57.35,57.83,56.3,249200.0
2020-02-19,59.12,57.6,59.4,57.51,262150.0
2020-02-20,59.31,59.31,60.0,58.9,268650.0
2020-02-21,58.5,59.0,59.25,57.73,236490.0
2020-02-24,56.3,57.85,57.86,55.13,236330.0
2020-02-25,54.95,56.46,56.98,54.62,210280.0
2020-02-26,53.43,55.13,55.45,53.03,171500.0
2020-02-27,52.18,53.18,53.25,50.97,112160.0
2020-02-28,50.52,51.42,51.52,50.05,20360.0
2020-03-02,51.9,48.95,53.2,48.4,417560.0
2020-03-03,51.86,53.47,53.9,51.22,407550.0
2020-03-04,51.13,52.11,53.03,51.04,363500.0
2020-03-05,49.99,51.66,52.04,49.7,361040.0
2020-03-06,45.27,50.25,50.45,45.18,636390.0
2020-03-09,34.36,38.28,38.34,31.02,779720.0
2020-03-10,37.22,35.84,38.22,35.0,551290.0
2020-03-11,35.79,37.27,39.7,35.35,471770.0
2020-03-12,33.22,35.99,36.46,32.5,472740.0
2020-03-13,33.85,32.85,36.15,32.5,360630.0
2020-03-16,30.05,35.82,35.84,29.45,330120.0
2020-03-17,28.73,30.14,31.25,28.5,270240.0
2020-03-18,24.88,28.4,29.21,24.52,348400.0
2020-03-19,28.47,27.19,29.42,24.96,335720.0
2020-03-20,26.98,28.1,30.94,26.81,313840.0
2020-03-23,27.03,26.75,27.54,24.68,257589.99999999997
2020-03-24,27.15,27.72,28.65,26.69,198910.0
2020-03-25,27.39,27.8,28.29,25.68,154940.0
2020-03-26,26.34,27.35,27.75,26.03,139180.0
2020-03-27,24.93,26.68,27.0,24.13,112740.0
2020-03-30,22.76,23.85,24.44,21.65,62080.0
2020-03-31,22.74,23.0,23.87,22.59,14770.0
2020-04-01,24.74,25.99,26.28,24.52,347290.0
2020-04-02,29.94,25.61,36.29,25.45,612270.0
2020-04-03,34.11,29.89,35.0,28.25,541280.0
2020-04-06,33.05,31.76,34.24,30.03,296070.0
2020-04-07,31.87,33.66,34.18,31.74,303420.0
2020-04-08,32.84,32.63,33.87,31.54,320610.0
2020-04-09,31.48,33.82,36.4,31.18,493000.0
2020-04-13,31.74,33.99,33.99,30.63,223290.0
2020-04-14,29.6,32.25,32.32,29.38,297550.0
2020-04-15,27.69,30.26,30.33,27.16,284340.0
2020-04-16,27.82,28.05,29.0,27.2,272980.0
2020-04-17,28.08,28.66,28.93,27.58,286170.0
2020-04-20,25.57,28.05,28.25,25.37,361830.0
2020-04-21,19.33,26.33,26.5,17.51,637210.0
2020-04-22,20.37,20.23,22.45,15.98,344760.0
2020-04-23,21.33,20.89,23.22,20.07,256300.0
2020-04-24,21.44,21.93,22.7,20.5,187000.0
2020-04-27,19.99,21.55,21.91,19.11,162390.0
2020-04-28,20.46,19.9,21.29,18.73,123220.0
2020-04-29,22.54,20.66,23.88,20.53,86550.0
2020-04-30,25.27,22.87,25.76,22.87,9690.0
2020-05-01,26.44,26.95,27.88,25.76,216980.0
2020-05-04,27.2,26.1,28.08,25.5,215730.0
2020-05-05,30.97,28.1,32.06,27.77,267140.0
2020-05-06,29.72,32.27,32.27,28.66,268460.0
2020-05-07,29.46,29.64,31.84,29.08,259890.0
2020-05-08,30.97,29.6,31.14,29.43,147300.0
2020-05-11,29.63,30.7,31.47,29.35,242210.0
2020-05-12,29.98,30.07,30.7,29.35,202470.0
2020-05-13,29.19,29.35,30.55,28.86,221110.0
2020-05-14,31.13,29.52,31.55,28.88,222210.0
2020-05-15,32.5,31.52,32.91,30.94,211280.0
2020-05-18,34.81,32.78,35.72,32.69,232250.0
2020-05-19,34.65,35.66,35.76,34.2,188930.0
2020-05-20,35.75,34.45,36.46,34.38,191270.0
2020-05-21,36.06,35.82,36.98,35.75,178550.0
2020-05-22,35.13,36.18,36.23,33.54,174590.0
2020-05-25,35.53,34.98,35.97,34.46,28960.0
2020-05-26,36.17,35.66,36.68,35.26,129979.99999999999
2020-05-27,34.74,35.93,36.16,33.98,112250.0
2020-05-28,35.29,33.92,35.95,33.62,70990.0
2020-05-29,35.33,35.15,35.37,34.06,14710.0
2020-06-01,38.32,37.56,38.68,37.18,212780.0
2020-06-02,39.57,38.34,39.75,38.26,205220.0
2020-06-03,39.79,39.75,40.53,38.76,239430.0
2020-06-04,39.99,39.6,40.1,39.04,172610.0
2020-06-05,42.3,39.84,42.48,39.72,250310.0
2020-06-08,40.8,42.4,43.41,40.68,227880.0
2020-06-09,41.18,41.1,41.45,39.85,222360.0
2020-06-10,41.73,40.72,41.99,40.14,234190.0
2020-06-11,38.55,40.95,41.01,37.82,290170.0
2020-06-12,38.73,37.88,39.45,37.01,237890.0
2020-06-15,39.72,38.8,39.9,37.24,215420.0
2020-06-16,40.96,39.94,41.65,38.95,248580.0
2020-06-17,40.71,40.61,41.46,40.03,175240.0
2020-06-18,41.51,40.43,41.64,40.06,175790.0
2020-06-19,42.19,41.72,42.92,41.03,217490.0
2020-06-22,43.08,41.74,43.18,41.58,187650.0
2020-06-23,42.63,43.21,43.93,42.21,183030.0
2020-06-24,40.31,42.45,42.89,39.63,195720.0
2020-06-25,41.05,40.35,41.64,39.47,166050.0
2020-06-26,41.02,41.44,41.81,40.29,120320.0
2020-06-29,41.71,40.56,41.95,40.04,86780.0
2020-06-30,41.15,41.33,41.62,40.9,12600.0
2020-07-01,42.03,41.58,42.62,41.03,252520.0
2020-07-02,43.14,41.84,43.23,41.73,196690.0
2020-07-03,42.8,42.76,42.99,42.32,96780.0
2020-07-06,43.1,42.79,43.71,42.74,185020.0
2020-07-07,43.08,43.13,43.45,42.46,183230.0
2020-07-08,43.29,42.81,43.47,42.75,185140.0
2020-07-09,42.35,43.3,43.5,41.94,237750.0
2020-07-10,43.24,42.36,43.42,41.32,214050.0
2020-07-13,42.72,43.12,43.34,42.14,200310.0
2020-07-14,42.9,42.24,43.22,41.8,221120.0
2020-07-15,43.79,43.07,43.85,42.7,232180.0
2020-07-16,43.37,43.71,43.8,43.14,172160.0
2020-07-17,43.14,43.4,43.45,42.64,162400.0
2020-07-20,43.28,43.08,43.45,42.36,179430.0
2020-07-21,44.32,43.17,44.89,43.16,229780.0
2020-07-22,44.29,44.03,44.4,43.62,202160.0
2020-07-23,43.31,44.1,44.77,43.13,262240.0
2020-07-24,43.34,43.27,43.9,42.79,191050.0
2020-07-27,43.41,43.35,43.77,42.39,174750.0
2020-07-28,43.22,43.55,43.84,43.0,107340.0
2020-07-29,43.75,43.31,43.95,43.2,64920.0
2020-07-30,42.94,43.73,43.8,41.38,63200.0
2020-07-31,43.3,43.29,43.44,43.05,14420.0
2020-08-03,44.15,43.53,44.46,42.89,198700.0
2020-08-04,44.43,43.84,44.82,43.24,227120.0
2020-08-05,45.17,44.28,46.23,44.24,246980.0
2020-08-06,45.09,45.32,45.71,44.85,184520.0
2020-08-07,44.4,45.15,45.3,44.27,171720.0
2020-08-10,44.99,44.66,45.26,44.37,135300.0
2020-08-11,44.5,45.05,45.79,44.39,202740.0
2020-08-12,45.43,44.62,45.63,44.49,166480.0
2020-08-13,44.96,45.32,45.58,44.82,148410.0
2020-08-14,44.8,45.29,45.29,44.47,151460.0
2020-08-17,45.37,44.86,45.41,44.53,164230.0
2020-08-18,45.46,45.27,45.55,44.76,181690.0
2020-08-19,45.37,45.17,45.48,44.81,174880.0
2020-08-20,44.9,45.14,45.18,44.02,249740.0
2020-08-21,44.35,45.03,45.08,43.59,221990.0
2020-08-24,45.13,44.5,45.18,44.29,176640.0
2020-08-25,45.86,45.12,46.07,45.08,178310.0
2020-08-26,45.64,45.97,46.1,45.54,132510.0
2020-08-27,45.09,45.7,45.87,44.56,102260.0
2020-08-28,45.05,45.1,45.3,44.8,21140.0
2020-08-31,45.28,45.8,46.53,45.21,174310.0
2020-09-01,45.58,45.6,46.22,45.47,206720.0
2020-09-02,44.43,45.83,46.05,44.2,260140.0
2020-09-03,44.07,44.65,44.65,43.15,274930.0
2020-09-04,42.66,43.76,44.54,42.3,270960.0
2020-09-07,42.01,42.2,42.43,41.51,122980.0
2020-09-08,39.78,42.08,42.23,39.31,363530.0
2020-09-09,40.79,39.65,41.2,39.37,278220.0
2020-09-10,40.06,40.58,40.96,39.71,208860.0
2020-09-11,39.83,39.96,40.34,39.38,211880.0
2020-09-14,39.61,39.78,40.09,39.3,200090.0
2020-09-15,40.53,39.7,40.82,39.39,214800.0
2020-09-16,42.22,40.72,42.44,40.59,237250.0
2020-09-17,43.3,42.32,43.5,41.5,237400.0
2020-09-18,43.15,43.22,43.8,42.53,204660.0
2020-09-21,41.44,43.01,43.3,40.96,217360.0
