Date,Price,Open,High,Low,Vol,Change,Forecasted_Volatility
07/02/2018,77.3,78.55,78.95,77.16,265380.0,-2.69,1.5133568047644355
06/29/2018,79.44,77.79,79.7,77.45,17120.0,2.04,1.6260572295624791
06/28/2018,77.85,77.5,78.42,77.09,144220.0,0.3,1.6115788393083252
06/27/2018,77.62,76.54,78.16,76.28,166190.0,1.72,1.4826738614428636
06/26/2018,76.31,74.74,76.72,74.13,289470.0,2.11,1.463849784995775
06/25/2018,74.73,74.8,75.13,73.74,274380.0,-1.09,1.4846715360857963
06/22/2018,75.55,73.24,75.83,73.24,377390.0,3.42,1.4039625375299603
06/21/2018,73.05,74.46,74.69,72.93,411810.0,-2.26,1.6264428047422514
06/20/2018,74.74,75.2,75.86,74.1,368840.0,-0.45,1.6361716619527453
06/19/2018,75.08,75.24,75.55,74.45,290590.0,-0.35,1.507831175418858
06/18/2018,75.34,73.06,75.49,72.45,316120.0,2.59,1.3968569849042602
06/15/2018,73.44,75.98,76.06,73.0,285800.0,-3.29,1.4822122216855245
06/14/2018,75.94,76.56,76.92,75.76,279210.0,-1.04,1.68123948100492
06/13/2018,76.74,75.4,76.87,75.26,292470.0,1.13,1.573553464553435
06/12/2018,75.88,76.5,77.07,75.43,260329.99999999997,-0.76,1.4768763773386098
06/11/2018,76.46,76.3,76.84,75.52,231280.0,0.0,1.384621286235513
06/08/2018,76.46,77.39,77.61,76.12,251830.0,-1.11,1.2828610955427158
06/07/2018,77.32,75.88,77.45,75.44,327980.0,2.6,1.2451762389479633
06/06/2018,75.36,75.19,76.25,74.46,365650.0,-0.03,1.3819354747275163
06/05/2018,75.38,75.4,75.74,73.81,400850.0,0.12,1.2806631147921006
06/04/2018,75.29,76.66,76.95,75.2,324290.0,-1.95,1.1934875778943488
06/01/2018,76.79,77.71,77.95,76.35,296570.0,-1.03,1.265110423114116
05/31/2018,77.59,77.37,78.75,77.04,21440.0,0.12,1.2236740277353877
05/30/2018,77.5,75.37,77.73,74.81,125330.0,2.8,1.1431872617742085
05/29/2018,75.39,75.82,76.2,74.54,114460.0,0.12,1.339963890973461
05/28/2018,75.3,76.11,76.17,74.49,65099.99999999999,-1.49,1.244504947047636
05/25/2018,76.44,78.82,78.88,76.01,275720.0,-2.98,1.2375196499005734
05/24/2018,78.79,79.65,79.78,78.57,228580.0,-1.27,1.4823325765372577
05/23/2018,79.8,79.47,79.85,78.21,292970.0,0.29,1.433572342821553
05/22/2018,79.57,79.36,80.49,79.16,305310.0,0.44,1.3263485010278377
05/21/2018,79.22,78.61,79.59,78.1,245770.0,0.9,1.2374914108028208
05/18/2018,78.51,79.46,79.87,78.33,277280.0,-1.0,1.1863623216844432
05/17/2018,79.3,79.26,80.5,79.12,330170.0,0.03,1.1534447780767907
05/16/2018,79.28,78.1,79.35,77.61,336570.0,1.08,1.0826448189455231
05/15/2018,78.43,78.42,79.47,77.9,390920.0,0.26,1.068201227928073
05/14/2018,78.23,77.05,78.53,76.55,290130.0,1.44,1.012127978079375
05/11/2018,77.12,77.55,77.6,76.95,261800.0,-0.45,1.0547385632923372
05/10/2018,77.47,77.44,78.0,76.51,314190.0,0.34,1.007692925204622
05/09/2018,77.21,76.19,77.43,76.08,364750.0,3.15,0.9635371616295898
05/08/2018,74.85,75.6,76.18,73.1,519799.99999999994,-1.73,1.290995572306794
05/07/2018,76.17,75.0,76.34,74.83,230470.0,1.74,1.3050859443564602
05/04/2018,74.87,73.74,75.08,73.24,289860.0,1.7,1.3195853201718035
05/03/2018,73.62,73.07,74.09,72.47,382140.0,0.35,1.3119329360583614
05/02/2018,73.36,73.28,73.63,72.38,347060.0,0.31,1.2248148881066392
05/01/2018,73.13,74.65,74.98,72.74,360970.0,-2.71,1.1481553753858929
04/30/2018,75.17,74.62,75.41,73.47,24760.0,0.71,1.3423833549376802
04/27/2018,74.64,74.72,75.03,74.35,156530.0,-0.13,1.260369314406512
04/26/2018,74.74,74.23,74.97,74.11,179480.0,1.0,1.1770897661407147
04/25/2018,74.0,74.0,74.19,73.17,275130.0,0.19,1.138875698134411
04/24/2018,73.86,75.09,75.47,73.68,330600.0,-1.14,1.0711289375166715
04/23/2018,74.71,73.77,75.1,73.13,317450.0,0.88,1.0649515648528278
04/20/2018,74.06,73.94,74.2,72.83,371900.0,0.38,1.0350958256227398
04/19/2018,73.78,73.72,74.75,73.46,393960.0,0.41,0.9855999813827506
04/18/2018,73.48,71.72,73.93,71.66,352650.0,2.65,0.9464074069511467
04/17/2018,71.58,71.65,71.89,70.83,315040.0,0.22,1.1660717075604625
04/16/2018,71.42,72.7,72.85,71.11,297440.0,-1.6,1.0954104714439759
04/13/2018,72.58,71.94,72.88,71.56,328500.0,0.78,1.1218309353897578
04/12/2018,72.02,72.09,72.49,71.1,330210.0,-0.06,1.0750431840503527
04/11/2018,72.06,71.03,73.09,70.57,495410.0,1.44,1.0161054687393982
04/10/2018,71.04,68.46,71.34,68.46,452340.0,3.48,1.0422201854533302
04/09/2018,68.65,67.1,68.8,67.0,257500.0,2.29,1.3523360449582489
04/06/2018,67.11,68.09,68.62,66.86,296090.0,-1.79,1.3962902567701836
04/05/2018,68.33,68.36,68.93,67.73,270820.0,0.46,1.3687012964215906
04/04/2018,68.02,68.15,68.28,66.69,361480.0,-0.15,1.2749660596055112
04/03/2018,68.12,67.63,68.46,67.62,232260.0,0.71,1.1892109086098297
04/02/2018,67.64,69.32,70.04,67.49,190050.0,-3.74,1.127861905169687
03/29/2018,70.27,69.86,70.44,69.1,25290.0,1.06,1.480273624731356
03/28/2018,69.53,69.72,70.25,68.78,141890.0,-0.83,1.3929926653236253
03/27/2018,70.11,70.13,71.03,69.45,131390.0,-0.01,1.3169463191269952
03/26/2018,70.12,70.43,71.05,69.67,183690.0,-0.47,1.2240144256830485
03/23/2018,70.45,69.11,70.57,68.87,283010.0,2.23,1.1527272318937003
03/22/2018,68.91,69.63,69.7,68.58,286630.0,-0.81,1.2311351817930356
03/21/2018,69.47,67.61,69.86,67.48,401050.0,3.04,1.1714259528376796
03/20/2018,67.42,66.15,67.88,66.15,326470.0,2.07,1.3606400726892136
03/19/2018,66.05,66.01,66.39,65.39,272420.0,-0.24,1.367088115828988
03/16/2018,66.21,65.07,66.42,64.88,264210.0,1.67,1.2682604384869212
03/15/2018,65.12,64.9,65.38,64.61,208590.0,0.35,1.2574553117641851
03/14/2018,64.89,64.73,65.21,64.06,267590.0,0.39,1.175294969327378
03/13/2018,64.64,64.92,65.68,64.05,320570.0,-0.48,1.1060952322771918
03/12/2018,64.95,65.5,65.86,64.18,240030.0,-0.82,1.0496971737636347
03/09/2018,65.49,63.93,65.63,63.69,286490.0,2.96,1.0175917197870126
03/08/2018,63.61,64.51,64.56,63.43,294790.0,-1.13,1.2021758565006408
03/07/2018,64.34,65.23,65.8,63.83,332910.0,-2.2,1.1619117101375824
03/06/2018,65.79,65.74,66.16,65.3,199790.0,0.38,1.2231634728419467
03/05/2018,65.54,64.65,65.88,64.1,261060.0,1.82,1.144968514216923
03/02/2018,64.37,64.07,64.64,63.2,266380.0,0.85,1.1576296827542654
03/01/2018,63.83,64.57,65.04,63.19,340970.0,-2.96,1.1060500156888438
02/28/2018,65.78,66.41,66.87,65.43,27390.0,-1.28,1.2851708646761184
02/27/2018,66.63,67.57,67.61,66.32,106340.0,-1.29,1.244787808255251
02/26/2018,67.5,67.29,67.9,66.72,188300.0,0.28,1.2209037864810741
02/23/2018,67.31,66.3,67.37,65.79,201720.0,1.39,1.1418546883954859
02/22/2018,66.39,64.91,66.56,64.62,253000.0,1.48,1.1246960966130068
02/21/2018,65.42,65.05,65.53,64.4,245870.0,0.26,1.122041577084328
02/20/2018,65.25,65.64,65.81,64.78,289170.0,-0.64,1.058092064207969
02/19/2018,65.67,64.96,65.9,64.84,125630.0,1.28,1.0138368593894234
02/16/2018,64.84,64.66,65.22,64.19,239580.0,0.79,1.0127761349617093
02/15/2018,64.33,64.44,65.15,63.12,292910.0,-0.05,0.9803666882820095
02/14/2018,64.36,62.84,64.58,61.95,349100.0,2.61,0.9349308858055762
02/13/2018,62.72,62.85,63.1,61.76,367260.0,0.21,1.0980004755963826
02/12/2018,62.59,62.5,64.4,62.5,349670.0,-0.32,1.036159043655479
02/09/2018,62.79,64.44,64.64,61.77,399500.0,-3.12,0.9845774106513301
02/08/2018,64.81,65.28,65.6,64.1,346320.0,-1.07,1.230329929295211
02/07/2018,65.51,67.2,67.72,65.16,567760.0,-2.02,1.1860942518078934
02/06/2018,66.86,67.02,67.6,66.53,328850.0,-1.12,1.2454235711951442
02/05/2018,67.62,68.15,68.46,66.9,335640.0,-1.4,1.2054601331035566
02/02/2018,68.58,70.0,70.02,67.96,307130.0,-1.54,1.1975586997654837
02/01/2018,69.65,69.0,69.97,68.81,336920.0,0.87,1.2040406908038381
01/31/2018,69.05,68.43,69.15,68.33,20430.0,0.04,1.1450147470851955
01/30/2018,69.02,69.3,69.39,68.4,135870.0,-0.63,1.0754300669600696
01/29/2018,69.46,70.47,70.64,69.07,202240.0,-1.5,1.0305603491338262
01/26/2018,70.52,70.07,70.83,70.05,227600.0,0.14,1.0656528099543214
01/25/2018,70.42,70.95,71.28,69.97,301930.0,-0.16,1.0075685388242286
01/24/2018,70.53,69.97,70.94,69.54,308370.0,0.81,0.9601744908703549
01/23/2018,69.96,69.17,70.24,69.12,343730.0,1.35,0.9420277611181503
01/22/2018,69.03,68.8,69.51,68.39,250600.0,0.61,0.969069410644085
01/19/2018,68.61,69.01,69.08,68.28,278360.0,-1.01,0.9398239400677316
01/18/2018,69.31,69.53,69.63,68.8,270230.0,-0.1,0.9400773559407436
01/17/2018,69.38,69.35,69.59,68.55,280420.0,0.33,0.9015684697399742
01/16/2018,69.15,70.05,70.13,68.83,322950.0,-1.58,0.8713585254337244
01/15/2018,70.26,69.88,70.37,69.55,173460.0,0.56,0.9520404879741425
01/12/2018,69.87,69.15,69.93,68.59,302100.0,0.88,0.9214977067443735
01/11/2018,69.26,69.15,70.05,69.0,341940.0,0.09,0.9110820238008
01/10/2018,69.2,69.12,69.37,68.75,290540.0,0.55,0.876728131214143
01/09/2018,68.82,68.0,69.29,67.7,319920.0,1.53,0.8600877144359718
01/08/2018,67.78,67.8,67.99,67.44,210350.0,0.24,0.9235101352135668
01/05/2018,67.62,67.97,68.11,67.26,183450.0,-0.66,0.889050016081321
01/04/2018,68.07,67.89,68.27,67.62,246150.0,0.34,0.8751010869899167
01/03/2018,67.84,66.54,68.03,66.4,260860.0,1.91,0.8500572590538618
01/02/2018,66.57,66.55,67.29,66.24,211740.0,-0.45,0.9546915872944169
12/29/2017,66.87,66.15,66.98,66.15,157950.0,0.22,0.9208050168339124
12/28/2017,66.72,66.43,66.85,66.23,35090.0,0.42,0.8868225001787061
12/27/2017,66.44,66.76,66.94,66.03,122430.0,-0.87,0.8615038611753669
12/26/2017,67.02,65.2,67.1,65.0,74250.0,2.71,0.8668846090232863
12/22/2017,65.25,64.63,65.28,64.38,110420.0,0.54,1.079816844267637
12/21/2017,64.9,64.49,64.93,64.2,155420.0,0.53,1.027412220814932
12/20/2017,64.56,63.83,64.6,63.67,222730.0,1.19,0.9855488182776891
12/19/2017,63.8,63.41,63.91,63.3,213190.0,0.62,0.9834042387741901
12/18/2017,63.41,63.36,63.91,63.0,234620.0,0.28,0.9492502793660121
12/15/2017,63.23,63.39,63.68,63.08,213000.0,-0.13,0.9113474643890223
12/14/2017,63.31,62.81,63.5,62.01,277670.0,1.39,0.8774385698860544
12/13/2017,62.44,63.8,64.32,62.36,354370.0,-1.42,0.9102740288011236
12/12/2017,63.34,64.66,65.83,63.07,508990.0,-2.09,0.9458992490844527
12/11/2017,64.69,63.29,64.93,62.99,488010.0,2.03,1.04906273891485
12/08/2017,63.4,62.08,63.64,62.01,362430.0,1.93,1.1007447998702653
12/07/2017,62.2,61.3,62.26,61.15,238960.0,1.6,1.1293785077471568
12/06/2017,61.22,62.64,62.93,61.13,314260.0,-2.61,1.1321163101504301
12/05/2017,62.86,62.45,63.15,62.12,219340.0,0.66,1.236422992754321
12/04/2017,62.45,63.5,63.68,62.31,250520.0,-2.01,1.1643554133918095
12/01/2017,63.73,62.74,64.32,62.59,308150.0,0.25,1.2122122016813963
11/30/2017,63.57,63.28,64.21,63.21,26210.0,0.73,1.1344281403015999
11/29/2017,63.11,63.3,64.07,62.5,178200.0,-0.79,1.077361551589228
11/28/2017,63.61,63.78,63.89,63.1,186930.0,-0.36,1.0370143188136651
11/27/2017,63.84,63.8,63.99,63.1,249090.0,-0.03,0.9877101712234108
11/24/2017,63.86,63.35,63.95,63.28,152700.0,0.49,0.941438020278532
11/23/2017,63.55,63.24,63.57,62.88,113080.0,0.36,0.908388820704998
11/22/2017,63.32,62.78,63.43,62.62,322870.0,1.2,0.8779189298729672
11/21/2017,62.57,62.1,62.87,62.07,338160.0,0.56,0.8957473755016151
11/20/2017,62.22,62.8,62.8,61.44,283480.0,-0.8,0.8736974120249148
11/17/2017,62.72,61.41,62.92,61.08,356740.0,2.22,0.8672011506587984
11/16/2017,61.36,61.88,62.15,61.25,314060.0,-0.82,0.9881718705912639
11/15/2017,61.87,61.55,62.13,61.3,279410.0,-0.55,0.9642729623154402
11/14/2017,62.21,63.06,63.17,61.21,418940.0,-1.5,0.9301907202811285
11/13/2017,63.16,63.68,63.77,62.61,335150.0,-0.57,0.9731016521535976
11/10/2017,63.52,63.8,64.27,63.35,307970.0,-0.64,0.9422351652856468
11/09/2017,63.93,63.52,64.25,63.26,319860.0,0.69,0.921039510428044
11/08/2017,63.49,63.69,64.64,62.95,418070.0,-0.31,0.8982598420470811
11/07/2017,63.69,64.12,64.65,63.5,389460.0,-0.9,0.8705025426625406
11/06/2017,64.27,62.27,64.44,62.08,356990.0,3.54,0.8737781135381268
11/03/2017,62.07,60.88,62.23,60.6,272740.0,2.39,1.1921166530306384
11/02/2017,60.62,60.5,60.86,60.02,289300.0,0.21,1.2473534163131417
11/01/2017,60.49,61.07,61.7,60.0,337760.0,-1.43,1.165994057156012
10/31/2017,61.37,60.86,61.41,60.53,29120.0,0.77,1.1434639644912552
10/30/2017,60.9,60.66,61.0,60.14,168540.0,0.76,1.0874409320744463
10/27/2017,60.44,59.37,60.65,58.82,209890.0,1.92,1.0384688726887288
10/26/2017,59.3,58.42,59.55,58.05,232280.0,1.47,1.0785756808195253
10/25/2017,58.44,58.44,58.74,57.85,260550.0,0.19,1.0722191700813328
10/24/2017,58.33,57.41,58.57,57.04,334680.0,1.67,1.0142623480493047
10/23/2017,57.37,57.95,58.05,57.27,353070.0,-0.66,1.0337376176054176
10/20/2017,57.75,57.32,57.94,56.6,369890.0,0.91,0.9919486135150951
10/19/2017,57.23,58.24,58.3,57.02,430670.0,-1.58,0.9660287396634464
10/18/2017,58.15,58.16,58.54,57.74,329330.0,0.47,0.9943197574169947
10/17/2017,57.88,57.78,58.35,57.18,405220.0,0.1,0.9516352472992994
10/16/2017,57.82,57.28,58.47,57.12,341780.0,1.14,0.9106094683095273
10/13/2017,57.17,56.44,57.57,56.34,332600.0,1.64,0.9100272947241085
10/12/2017,56.25,56.74,56.83,55.88,339530.0,-1.21,0.9435197812496039
10/11/2017,56.94,56.56,57.09,56.51,85990.0,0.58,0.9422495461713386
10/10/2017,56.61,55.78,56.91,55.73,290340.0,1.47,0.9114471434492089
10/09/2017,55.79,55.5,55.98,55.06,301150.0,0.31,0.9273467565188658
10/06/2017,55.62,56.99,57.28,55.13,395650.0,-2.42,0.8924257428144138
10/05/2017,57.0,55.77,57.24,55.7,379300.0,2.15,1.0143500059185513
10/04/2017,55.8,55.67,56.2,55.38,330850.0,-0.36,1.0645379580640706
10/03/2017,56.0,56.1,56.4,55.7,275420.0,-0.21,1.0113209351266739
10/02/2017,56.12,56.73,56.76,55.5,352050.0,-2.47,0.9621075599418746
09/29/2017,57.54,57.6,57.8,57.14,24020.0,0.23,1.0795766927455208
09/28/2017,57.41,57.7,58.65,56.85,117890.0,-0.85,1.0198063808268316
09/27/2017,57.9,58.57,58.89,57.57,142870.0,-0.92,0.9924657899838227
09/26/2017,58.44,59.05,59.49,57.77,214730.0,-0.98,0.9706509959197024
09/25/2017,59.02,56.87,59.25,56.7,224940.0,3.8,0.9583548681977931
09/22/2017,56.86,56.5,56.91,56.22,208360.0,0.76,1.2302526449859201
09/21/2017,56.43,56.17,56.53,55.76,251620.0,0.25,1.1599840936515649
09/20/2017,56.29,55.35,56.48,55.26,295650.0,2.09,1.0906715820044086
09/19/2017,55.14,55.48,55.89,54.89,221760.0,-0.61,1.1201445029117958
09/18/2017,55.48,55.59,55.95,54.82,278120.0,-0.25,1.062708083752837
09/15/2017,55.62,55.29,55.85,54.86,271070.0,0.27,1.006253709866041
09/14/2017,55.47,55.02,55.99,54.93,327350.0,0.56,0.957807550202803
09/13/2017,55.16,54.18,55.21,54.03,291470.0,1.64,0.9223205850914186
09/12/2017,54.27,53.77,54.44,53.42,279340.0,0.8,0.9486808813976495
09/11/2017,53.84,53.82,54.14,53.04,276430.0,0.11,0.9229793932232859
09/08/2017,53.78,54.54,54.87,53.57,307450.0,-1.3,0.8868527789393502
09/07/2017,54.49,54.13,54.67,53.89,306720.0,0.54,0.9011359564680421
09/06/2017,54.2,53.16,54.31,53.09,322600.0,1.54,0.8738815907378537
09/05/2017,53.38,52.3,53.66,52.09,300780.0,1.99,0.89753918710668
09/04/2017,52.34,52.85,52.85,51.99,121540.0,-0.78,0.953877118469301
09/01/2017,52.75,52.84,52.95,52.24,262200.0,0.71,0.9255624174512768
08/31/2017,52.38,50.58,52.43,50.56,33500.0,2.99,0.9002969750551659
08/30/2017,50.86,51.97,52.01,50.58,152590.0,-2.19,1.0423523336928235
08/29/2017,52.0,52.04,52.19,51.36,139970.0,0.21,1.0820198917202075
08/28/2017,51.89,52.38,52.84,51.52,141580.0,-0.99,1.0224035013170458
08/25/2017,52.41,52.3,52.68,51.93,218090.0,0.71,0.9964860024187979
08/24/2017,52.04,52.55,52.71,51.61,255760.0,-1.01,0.9577623485636085
08/23/2017,52.57,51.68,52.63,51.45,287200.0,1.35,0.9420734425750495
08/22/2017,51.87,51.78,52.28,51.39,313920.0,0.41,0.9403896627495683
08/21/2017,51.66,53.0,53.0,51.3,271570.0,-2.01,0.9037110865046702
08/18/2017,52.72,50.89,52.96,50.78,317440.0,3.31,0.9634357086068887
08/17/2017,51.03,50.4,51.12,50.0,334300.0,1.51,1.1239769651557385
08/16/2017,50.27,50.98,51.4,50.15,305550.0,-1.04,1.0939240241050778
08/15/2017,50.8,50.65,51.15,50.02,334160.0,0.14,1.049371455311785
08/14/2017,50.73,52.02,52.38,50.55,281570.0,-2.63,0.9937922139567925
08/11/2017,52.1,51.94,52.28,51.3,245310.0,0.39,1.0941982098591836
08/10/2017,51.9,52.72,53.64,51.67,450280.0,-1.52,1.0336652913348687
08/09/2017,52.7,51.99,52.85,51.81,265610.0,1.07,1.0365089258680693
08/08/2017,52.14,52.24,52.73,51.82,235160.0,-0.44,1.0039742796287354
08/07/2017,52.37,52.39,52.53,51.37,260940.0,-0.1,0.960846612520365
08/04/2017,52.42,51.97,52.52,51.43,278780.0,0.79,0.9186926173860379
08/03/2017,52.01,52.24,52.89,51.77,402660.0,-0.67,0.894905570676564
08/02/2017,52.36,51.38,52.43,51.18,406420.0,1.12,0.8750454622652897
08/01/2017,51.78,52.7,52.93,50.88,392640.0,-1.65,0.8741372653910909
07/31/2017,52.65,52.6,52.92,52.2,25540.0,0.25,0.9152556954694734
07/28/2017,52.52,51.6,52.7,51.31,159150.0,2.0,0.8810494938113241
07/27/2017,51.49,50.86,51.64,50.5,184430.0,1.02,0.9325444425445286
07/26/2017,50.97,50.63,51.06,50.07,258950.0,1.53,0.9162775412739341
07/25/2017,50.2,48.64,50.91,48.63,284290.0,3.29,0.9319155549719202
07/24/2017,48.6,47.96,48.77,47.68,287930.0,1.12,1.0892150910871523
07/21/2017,48.06,49.33,49.65,47.81,338350.0,-2.52,1.050144362639755
07/20/2017,49.3,49.65,50.19,49.19,315340.0,-0.8,1.1000329485008782
07/19/2017,49.7,48.7,49.81,48.58,300370.0,1.76,1.0498811365479825
07/18/2017,48.84,48.4,49.41,48.24,251500.0,0.87,1.0404190590209241
07/17/2017,48.42,49.14,49.26,48.31,227420.0,-1.0,0.9975856576882569
07/14/2017,48.91,48.37,49.11,48.15,295660.0,1.01,0.9680105708610233
07/13/2017,48.42,47.7,48.53,47.18,262630.0,1.42,0.9424057553544335
07/12/2017,47.74,48.21,48.79,47.35,333700.0,0.46,0.9369862915257804
07/11/2017,47.52,46.99,48.21,46.29,283390.0,1.37,0.9022211136091671
07/10/2017,46.88,46.84,47.38,46.11,268900.0,0.36,0.903756914554128
07/07/2017,46.71,47.76,47.76,46.28,302320.0,-2.91,0.8725158058751173
07/06/2017,48.11,48.28,49.18,47.77,308260.0,0.67,1.0056484244784067
07/05/2017,47.79,49.67,49.84,47.0,372980.0,-3.67,0.9625873983027351
07/04/2017,49.61,49.63,49.9,49.29,129570.0,-0.14,1.1767339666099614
07/03/2017,49.68,48.95,49.71,48.54,244520.0,3.67,1.103493713100385
06/30/2017,47.92,47.46,48.12,47.46,26180.0,1.05,1.2273948575775577
06/29/2017,47.42,47.39,48.03,47.14,179560.0,0.23,1.1623207918225198
06/28/2017,47.31,46.25,47.47,46.25,162580.0,1.41,1.0917250792834885
06/27/2017,46.65,45.85,47.06,45.79,263260.0,1.79,1.0603447538192365
06/26/2017,45.83,45.63,46.24,45.04,203220.0,0.64,1.050653023790373
06/23/2017,45.54,45.28,45.75,45.03,252260.0,0.71,1.0011633517194582
06/22/2017,45.22,44.81,45.79,44.53,346760.0,0.89,0.9607448242218859
06/21/2017,44.82,45.89,46.63,44.35,389710.0,-2.61,0.9305272793493222
06/20/2017,46.02,46.96,47.23,45.42,343460.0,-1.9,1.0096456304016963
06/19/2017,46.91,47.21,47.76,46.77,261490.0,-0.97,1.0240858999150593
06/16/2017,47.37,46.82,47.61,46.81,227420.0,0.96,0.9939772382358358
06/15/2017,46.92,46.8,47.2,46.7,301400.0,-0.17,0.9585253312191437
06/14/2017,47.0,48.18,48.69,46.74,464420.0,-3.53,0.9175148288595636
06/13/2017,48.72,48.32,48.82,47.87,321280.0,0.89,1.1102321306546752
06/12/2017,48.29,48.06,49.15,48.01,316560.0,0.29,1.055963164352787
06/09/2017,48.15,47.79,48.56,47.4,285820.0,0.61,0.9994549599928846
06/08/2017,47.86,48.26,48.6,47.56,445970.0,-0.42,0.9572203085154413
06/07/2017,48.06,49.97,50.14,47.96,461750.0,-4.11,0.919257219435344
06/06/2017,50.12,49.57,50.3,49.0,329710.0,1.31,1.1979989864324707
06/05/2017,49.47,49.87,50.74,49.04,348410.0,-0.96,1.1444796546821168
06/02/2017,49.95,50.23,50.52,48.95,451460.0,-1.34,1.09699879453054
06/01/2017,50.63,51.17,51.45,50.23,462920.0,0.64,1.0686773861211443
05/31/2017,50.31,51.92,51.92,49.81,41680.0,-2.95,1.0154533520278943
05/30/2017,51.84,52.25,52.35,51.19,137210.0,-0.86,1.1425723097442895
05/29/2017,52.29,52.24,52.61,51.86,36590.0,0.27,1.089754883190528
05/26/2017,52.15,51.38,52.3,50.71,265830.0,1.34,1.0282739988913192
05/25/2017,51.46,54.15,54.67,51.03,464500.0,-4.63,1.007924005088429
05/24/2017,53.96,54.14,54.62,53.66,351640.0,-0.35,1.3692711509363602
05/23/2017,54.15,53.87,54.43,53.2,328330.0,0.52,1.2725084499187083
05/22/2017,53.87,53.85,54.37,53.66,379120.0,0.48,1.1873611418312067
05/19/2017,53.61,52.57,53.82,52.55,333270.0,2.09,1.1154751264728753
05/18/2017,52.51,52.19,52.74,51.11,363690.0,0.57,1.1318007178196212
05/17/2017,52.21,51.2,52.61,51.04,331360.0,1.08,1.0702179329971202
05/16/2017,51.65,51.88,52.36,51.1,340960.0,-0.33,1.0354589796196016
05/15/2017,51.82,50.89,52.63,50.74,331420.0,1.93,0.9841593387751995
05/12/2017,50.84,50.76,51.09,50.33,304760.0,0.14,1.011030701406191
05/11/2017,50.77,50.28,51.16,50.25,315590.0,1.1,0.9610814655591057
05/10/2017,50.22,48.95,50.63,48.81,368110.0,3.06,0.9436174300010156
05/09/2017,48.73,49.44,49.72,48.39,332910.0,-1.24,1.0701412451751444
05/08/2017,49.34,49.27,49.92,48.48,400720.0,0.49,1.0379448027812435
05/05/2017,49.1,48.45,49.63,46.64,530440.0,1.49,0.9886712369567506
05/04/2017,48.38,50.59,50.73,48.16,541580.0,-4.75,0.9781171127420359
05/03/2017,50.79,50.99,51.14,50.2,357190.0,0.65,1.3256293471923741
05/02/2017,50.46,51.39,52.16,50.14,364060.0,-2.06,1.2369379655539332
05/01/2017,51.52,51.88,51.97,51.22,121530.0,-0.41,1.2393608040719981
04/28/2017,51.73,51.58,52.12,51.31,23200.0,0.56,1.1604737068503241
04/27/2017,51.44,51.57,51.76,50.45,187130.0,-0.73,1.0923009680523916
04/26/2017,51.82,51.81,52.46,51.38,206560.0,-0.54,1.0424262499316548
04/25/2017,52.1,51.6,52.39,51.3,272760.0,0.97,0.9945546529438456
04/24/2017,51.6,52.11,52.57,51.42,267280.0,-0.69,0.9635568736278507
04/21/2017,51.96,53.0,53.29,51.57,348480.0,-1.94,0.9330296119081758
04/20/2017,52.99,53.09,53.55,52.68,401850.0,0.11,0.9829995069406677
04/19/2017,52.93,54.78,55.2,52.58,435410.0,-3.57,0.937119693430497
04/18/2017,54.89,55.39,55.48,54.61,373100.0,-0.85,1.193085246649774
04/17/2017,55.36,55.55,55.98,55.29,158970.0,-0.95,1.134836640837074
04/13/2017,55.89,55.66,56.06,55.56,325310.0,0.05,1.0938521121978864
04/12/2017,55.86,56.28,56.65,55.5,373530.0,-0.66,1.031532352801308
04/11/2017,56.23,56.08,56.3,55.45,340420.0,0.45,0.9913929493840584
04/10/2017,55.98,55.19,56.05,55.19,298900.0,1.34,0.9480975894271273
04/07/2017,55.24,54.88,56.08,54.57,317780.0,0.64,0.948186605950719
04/06/2017,54.89,54.13,55.0,54.02,239470.0,0.97,0.9173056413609062
04/05/2017,54.36,54.22,55.09,53.97,353020.0,0.35,0.9055834336617388
04/04/2017,54.17,53.18,54.38,52.73,302110.0,1.98,0.8747100838890366
04/03/2017,53.12,53.62,53.74,53.03,241750.0,0.55,0.9382525046766748
03/31/2017,52.83,52.83,53.45,52.35,27460.0,-0.25,0.9060046091996518
03/30/2017,52.96,52.39,53.1,52.03,128550.00000000001,1.03,0.8734787457861561
03/29/2017,52.42,51.43,52.48,51.36,140440.0,2.12,0.8690042527679173
03/28/2017,51.33,50.77,51.87,50.77,186410.0,1.14,0.938004941234674
03/27/2017,50.75,51.03,51.1,50.03,195520.0,-0.1,0.9273495851906064
03/24/2017,50.8,50.64,51.06,50.4,215340.0,0.47,0.8902558630346747
03/23/2017,50.56,50.83,51.1,50.25,320210.0,-0.16,0.8637285016042722
03/22/2017,50.64,50.86,50.98,49.71,327910.0,-0.63,0.8378875873791634
03/21/2017,50.96,51.7,52.22,50.73,291710.0,-1.28,0.8260640137474116
03/20/2017,51.62,51.8,51.94,51.01,239250.0,-0.27,0.8495101035468438
03/17/2017,51.76,51.74,52.18,51.53,220350.0,0.04,0.828170127065279
03/16/2017,51.74,52.08,52.65,51.5,281530.0,-0.14,0.8074328862993642
03/15/2017,51.81,51.5,52.15,51.36,327900.0,1.75,0.7911855756020825
03/14/2017,50.92,51.34,51.86,50.25,411630.0,-0.84,0.8463743493067982
03/13/2017,51.35,51.49,51.7,50.85,276760.0,-0.04,0.8407076656436421
03/10/2017,51.37,52.33,53.02,51.14,351340.0,-1.57,0.8178018089967636
